id,retirement_age,birthdate,gender,per_capita_income,yearly_income,total_debt,credit_score
720,65,1989-05-14,Female,Rp15.235.000,Rp31.066.000,Rp11.965.714,682
264,67,1976-08-25,Male,Rp34.091.000,Rp69.511.000,Rp15.961.142,696
827,71,1964-04-16,Female,Rp23.839.000,Rp48.614.000,Rp11.721.714,616
414,66,1981-01-18,Female,Rp86.863.000,Rp177.101.000,Rp13.278.857,709
1439,65,1997-11-21,Female,Rp22.603.000,Rp46.083.000,Rp9.653.142,715
843,64,1990-08-24,Male,Rp21.795.000,Rp44.442.000,Rp11.553.142,822
1008,69,1974-02-09,Female,Rp34.982.000,Rp71.330.000,Rp20.469.904,657
1834,66,1993-07-20,Female,Rp27.370.000,Rp55.801.000,Rp16.327.809,681
1126,64,2008-01-21,Male,Rp32.274.000,Rp65.804.000,Rp24.683.428,710
881,70,1964-03-03,Female,Rp44.972.000,Rp91.681.000,Rp14.414.095,696
679,69,1968-11-28,Male,Rp26.373.000,Rp53.773.000,Rp11.808.952,765
1333,69,2007-09-21,Male,Rp54.874.000,Rp111.889.000,Rp60.008.380,741
398,69,1976-11-18,Female,Rp28.782.000,Rp58.682.000,Rp22.773.142,737
151,65,2008-02-24,Female,Rp43.800.000,Rp89.309.000,Rp34.467.238,823
106,60,1973-10-09,Male,Rp23.050.000,Rp47.003.000,Rp18.027.428,624
1784,68,1975-01-07,Male,Rp34.016.000,Rp69.359.000,Rp18.772.190,690
1924,57,1979-01-22,Male,Rp29.387.000,Rp59.920.000,Rp24.496.761,652
671,66,1988-04-08,Female,Rp26.185.000,Rp53.396.000,Rp20.550.095,769
1472,69,1982-06-24,Male,Rp27.851.000,Rp56.781.000,Rp5.076.952,694
855,65,1975-01-18,Male,Rp17.355.000,Rp35.392.000,Rp18.833.714,699
981,68,1981-11-18,Male,Rp43.217.000,Rp88.120.000,Rp31.310.285,671
1030,71,1981-10-05,Male,Rp34.596.000,Rp70.547.000,Rp27.100.952,705
384,68,2005-11-21,Male,Rp30.125.000,Rp61.417.000,Rp16.540.761,702
80,67,1943-08-19,Female,Rp23.676.000,Rp34.228.000,Rp477.333,498
1331,70,1977-02-26,Female,Rp37.725.000,Rp76.922.000,Rp24.920.190,718
205,68,1988-01-19,Male,Rp30.690.000,Rp62.575.000,Rp23.256.190,809
1048,63,1966-12-13,Female,Rp41.456.000,Rp84.535.000,Rp23.353.523,779
1801,64,2007-09-30,Female,Rp24.351.000,Rp49.649.000,Rp20.939.047,480
1490,69,1995-04-07,Female,Rp32.198.999,Rp65.644.999,Rp13.815.047,761
818,66,1971-03-12,Female,Rp24.034.000,Rp49.016.000,Rp7.771.809,770
1463,69,1946-01-18,Female,Rp22.774.000,Rp15.323.000,Rp19.809,732
1835,65,2000-08-04,Female,Rp25.918.000,Rp52.847.000,Rp12.758.285,793
952,66,1996-05-03,Male,Rp97.556.000,Rp198.910.000,Rp8.627.619,685
616,72,1980-05-29,Female,Rp26.792.000,Rp54.628.000,Rp18.921.523,586
638,65,1961-02-21,Female,Rp39.385.000,Rp26.499.000,Rp11.502.666,679
1366,63,2000-09-21,Female,Rp30.779.000,Rp62.760.000,Rp38.239.047,767
443,71,1994-05-27,Male,Rp32.308.999,Rp65.876.000,Rp40.095.238,697
336,65,2002-12-24,Male,Rp33.956.000,Rp69.237.000,Rp0,760
611,65,2002-07-24,Male,Rp45.186.000,Rp92.133.000,Rp40.365.142,758
973,68,1970-05-03,Male,Rp19.275.000,Rp39.305.000,Rp5.817.333,734
632,67,2005-12-18,Female,Rp22.346.000,Rp45.564.000,Rp10.857.714,703
1918,67,1980-06-01,Male,Rp32.607.000,Rp66.492.999,Rp19.164.000,550
1827,67,1966-05-20,Male,Rp35.659.000,Rp72.709.000,Rp23.493.142,686
70,64,2006-02-04,Male,Rp48.702.000,Rp99.305.000,Rp43.560.190,635
672,68,1989-02-06,Male,Rp18.444.000,Rp37.604.000,Rp1.159.619,722
1461,72,1984-12-24,Female,Rp36.964.000,Rp75.372.000,Rp24.876.190,704
510,65,1998-10-20,Male,Rp35.379.000,Rp72.132.000,Rp0,777
256,65,1951-02-08,Male,Rp30.572.000,Rp35.852.000,Rp5.216.000,714
1410,63,2004-01-13,Female,Rp32.976.000,Rp67.241.000,Rp20.308.571,571
574,66,2003-12-03,Male,Rp27.423.000,Rp55.911.000,Rp4.892.952,713
1837,66,1959-05-04,Female,Rp18.277.000,Rp39.142.000,Rp528.000,766
1974,57,1951-04-27,Female,Rp28.333.000,Rp49.882.000,Rp8.584.000,647
30,59,2002-08-05,Female,Rp29.998.000,Rp61.164.000,Rp28.719.619,577
1270,67,1994-04-28,Female,Rp56.266.000,Rp114.721.000,Rp21.983.047,685
1815,66,1966-03-01,Female,Rp47.702.000,Rp97.264.000,Rp642.857,758
805,65,2006-03-25,Female,Rp24.775.000,Rp50.509.000,Rp7.194.666,686
464,64,1989-11-06,Male,Rp51.899.000,Rp105.820.000,Rp27.947.047,850
1042,67,2003-10-12,Female,Rp35.279.000,Rp71.932.000,Rp30.865.142,766
1579,70,1944-06-02,Female,Rp29.624.000,Rp44.864.000,Rp544.190,728
830,71,1996-10-23,Female,Rp51.688.000,Rp105.383.000,Rp37.037.904,688
465,72,1978-05-07,Male,Rp32.292.000,Rp65.843.000,Rp16.646.285,724
1954,68,1979-01-14,Female,Rp37.248.000,Rp75.949.000,Rp24.040.380,683
959,67,1990-11-13,Female,Rp78.776.000,Rp160.617.000,Rp56.650.857,738
1049,67,1959-11-08,Female,Rp28.074.000,Rp57.239.000,Rp24.371.809,850
1925,63,2000-11-04,Male,Rp46.869.000,Rp95.568.000,Rp33.132.571,679
1088,65,1976-11-07,Female,Rp26.921.000,Rp54.887.000,Rp40.235.428,765
14,57,1946-12-24,Female,Rp33.442.000,Rp50.572.000,Rp6.316.000,652
162,69,1989-01-19,Male,Rp50.872.000,Rp103.728.000,Rp29.318.476,771
1692,59,1944-08-18,Female,Rp116.428.000,Rp255.290.000,Rp1.686.095,542
380,70,1980-01-19,Male,Rp29.133.000,Rp59.398.000,Rp17.252.190,800
141,66,1955-07-03,Male,Rp27.232.000,Rp36.216.000,Rp6.995.047,638
1348,64,1942-06-07,Male,Rp0,Rp3.000,Rp0,667
1256,68,1988-09-08,Male,Rp43.287.000,Rp88.253.000,Rp44.705.142,728
1690,67,2007-03-05,Female,Rp24.840.000,Rp50.649.000,Rp24.172.190,630
169,71,1940-05-18,Male,Rp22.317.000,Rp47.778.000,Rp27.809,686
1955,62,1940-04-29,Female,Rp25.493.000,Rp44.142.000,Rp621.904,674
1807,65,1978-12-06,Female,Rp40.068.000,Rp81.690.000,Rp29.471.238,828
102,67,1993-07-31,Female,Rp25.557.000,Rp52.110.000,Rp17.823.238,649
257,65,1973-09-09,Male,Rp23.910.000,Rp48.749.000,Rp25.924.952,708
911,68,2007-11-03,Male,Rp22.750.000,Rp46.383.000,Rp9.416.761,757
987,67,1973-10-20,Male,Rp47.351.000,Rp96.544.000,Rp8.018.857,683
101,62,2008-01-31,Female,Rp23.684.000,Rp48.291.000,Rp22.019.809,681
1141,57,1959-10-30,Male,Rp24.850.000,Rp42.780.000,Rp5.916.761,777
1682,69,1968-05-23,Male,Rp37.515.000,Rp76.489.000,Rp35.150.476,716
481,67,2008-02-22,Male,Rp63.849.000,Rp130.183.000,Rp51.790.476,653
978,62,2004-07-27,Female,Rp43.309.000,Rp88.303.000,Rp24.447.428,760
1550,67,2007-04-16,Male,Rp38.541.000,Rp78.585.000,Rp15.290.666,776
1162,69,2003-12-10,Female,Rp29.930.000,Rp61.022.000,Rp14.987.619,705
172,66,1978-04-28,Female,Rp34.758.000,Rp70.862.000,Rp0,730
892,66,1987-07-09,Female,Rp39.547.000,Rp80.632.000,Rp28.136.000,656
315,69,1972-01-20,Male,Rp32.609.000,Rp66.492.999,Rp40.868.190,692
1739,62,1976-08-04,Male,Rp26.160.000,Rp53.338.000,Rp13.777.904,531
836,65,2008-01-01,Male,Rp24.751.000,Rp50.467.000,Rp7.704.000,689
39,67,1971-05-24,Female,Rp47.511.000,Rp96.870.000,Rp37.660.571,583
155,69,1939-11-09,Female,Rp22.567.000,Rp15.185.000,Rp242.666,688
1305,73,1980-02-26,Female,Rp29.991.000,Rp61.145.000,Rp0,784
1504,71,1940-07-23,Male,Rp19.121.000,Rp20.124.000,Rp463.238,734
1105,60,1948-06-15,Male,Rp22.397.000,Rp34.681.000,Rp5.986.476,670
1761,71,2002-10-08,Female,Rp43.223.000,Rp88.128.000,Rp55.747.047,703
215,65,2008-02-09,Male,Rp34.868.000,Rp71.096.000,Rp6.421.904,716
948,65,1972-12-29,Female,Rp28.564.000,Rp58.240.000,Rp16.440.190,718
862,67,2001-01-27,Female,Rp32.999.000,Rp67.283.000,Rp19.699.809,807
1514,58,1972-11-16,Female,Rp28.415.000,Rp57.935.000,Rp26.826.095,721
1698,64,1993-07-14,Male,Rp52.307.000,Rp106.654.000,Rp31.480.761,747
1316,65,1999-02-23,Female,Rp25.597.000,Rp52.194.000,Rp0,693
1831,60,2000-05-02,Female,Rp30.410.000,Rp62.007.000,Rp18.322.857,595
889,65,1998-03-27,Male,Rp40.438.000,Rp82.451.000,Rp42.086.476,710
526,62,1974-03-02,Female,Rp49.620.000,Rp101.171.000,Rp34.187.428,627
231,67,1970-03-02,Female,Rp27.911.000,Rp56.908.000,Rp22.049.333,769
910,57,1995-02-05,Male,Rp59.115.000,Rp120.531.000,Rp47.559.238,819
876,62,1960-05-07,Male,Rp35.519.000,Rp78.163.000,Rp8.047.619,600
1509,71,1958-08-15,Female,Rp36.238.000,Rp73.880.000,Rp27.640.952,820
1422,66,1959-07-13,Female,Rp28.775.000,Rp56.566.000,Rp1.973.142,767
1400,71,1996-05-26,Male,Rp19.572.000,Rp39.906.000,Rp0,698
492,70,1984-09-16,Male,Rp29.587.000,Rp60.328.000,Rp15.370.285,850
1516,67,1987-03-25,Male,Rp52.966.000,Rp107.990.000,Rp10.660.000,755
1649,63,1962-02-09,Male,Rp0,Rp626.000,Rp96.571,729
1573,56,1955-01-03,Male,Rp20.384.000,Rp27.889.000,Rp3.442.857,746
583,67,1961-11-05,Male,Rp22.280.000,Rp45.429.000,Rp12.390.857,636
1811,67,1942-03-06,Male,Rp120.382.000,Rp128.672.000,Rp1.861.523,764
1054,69,1976-02-05,Male,Rp35.458.000,Rp72.295.000,Rp40.603.238,639
1678,65,1989-03-14,Male,Rp44.806.000,Rp91.355.000,Rp30.228.761,685
333,64,2006-01-22,Female,Rp36.555.000,Rp74.534.000,Rp19.472.380,706
1412,67,1967-06-05,Female,Rp41.684.000,Rp84.986.000,Rp0,707
177,66,1971-12-13,Female,Rp44.826.000,Rp91.391.000,Rp32.016.571,728
390,70,1995-04-26,Male,Rp70.829.000,Rp144.420.000,Rp1.989.714,681
1577,66,1972-12-09,Male,Rp31.353.000,Rp63.929.000,Rp5.490.285,718
1609,68,1954-07-28,Female,Rp55.798.000,Rp137.537.000,Rp0,779
1762,64,1996-05-05,Male,Rp48.928.000,Rp99.762.000,Rp59.901.523,635
917,66,1968-01-13,Male,Rp31.473.000,Rp64.172.000,Rp19.252.380,678
1717,67,1958-07-30,Female,Rp27.716.000,Rp67.577.000,Rp4.224.380,726
1355,67,1972-01-24,Male,Rp18.362.000,Rp37.441.000,Rp24.933.714,536
1668,67,1933-06-25,Male,Rp41.643.000,Rp88.019.000,Rp278.857,751
1293,65,1994-01-05,Female,Rp37.996.000,Rp77.468.000,Rp32.333.904,706
1597,66,2005-07-02,Male,Rp55.210.000,Rp112.576.000,Rp35.003.428,697
202,66,2005-07-12,Female,Rp50.082.000,Rp102.114.000,Rp26.403.047,850
493,65,2008-01-28,Male,Rp22.350.000,Rp45.575.000,Rp11.008.380,786
361,68,1982-06-17,Male,Rp30.051.000,Rp61.273.000,Rp19.683.047,804
1659,65,1932-01-02,Female,Rp44.163.000,Rp63.995.000,Rp470.476,782
289,64,2003-12-12,Female,Rp17.603.000,Rp35.892.000,Rp10.805.714,685
737,60,1964-03-28,Female,Rp29.750.000,Rp47.633.000,Rp4.946.666,758
1733,66,1978-06-09,Female,Rp20.105.000,Rp40.998.000,Rp16.224.952,498
278,66,1966-09-30,Male,Rp149.116.000,Rp304.022.000,Rp45.096.380,686
618,67,1993-08-23,Male,Rp21.389.000,Rp43.610.000,Rp21.612.761,701
753,66,1973-02-21,Female,Rp24.382.000,Rp49.718.000,Rp19.956.571,605
489,66,1989-08-27,Male,Rp28.280.000,Rp57.665.000,Rp10.058.666,684
90,62,1962-08-15,Male,Rp29.839.000,Rp20.077.000,Rp6.632.190,644
1264,65,1993-08-18,Female,Rp23.656.000,Rp48.226.000,Rp10.716.380,815
18,62,1995-12-21,Male,Rp49.510.000,Rp100.949.000,Rp28.245.904,637
376,74,1975-04-19,Female,Rp44.611.000,Rp90.963.000,Rp10.331.428,773
579,67,1995-07-06,Male,Rp30.410.000,Rp62.007.000,Rp16.107.238,772
218,68,1966-03-03,Female,Rp26.312.000,Rp53.644.000,Rp11.727.809,810
1320,64,1997-10-22,Female,Rp20.400.000,Rp41.599.000,Rp9.748.761,604
42,66,1947-11-29,Female,Rp19.882.000,Rp13.377.000,Rp1.112.571,684
1170,63,1986-02-04,Female,Rp31.444.000,Rp64.120.000,Rp15.076.952,694
1531,62,1991-10-02,Male,Rp22.772.000,Rp46.433.000,Rp14.275.238,792
1275,65,1990-03-23,Female,Rp17.879.000,Rp36.460.000,Rp9.462.095,611
26,68,1976-12-21,Female,Rp31.603.000,Rp64.440.000,Rp37.099.809,685
1937,62,1961-02-12,Female,Rp39.774.000,Rp26.761.000,Rp8.700.380,667
1177,66,1989-03-15,Female,Rp49.767.000,Rp101.470.000,Rp16.880.952,695
1032,60,1963-06-07,Female,Rp27.145.000,Rp42.324.000,Rp5.144.000,673
397,65,1995-04-02,Female,Rp15.715.000,Rp32.045.000,Rp4.406.095,770
566,67,1965-10-14,Female,Rp35.585.000,Rp72.557.000,Rp32.410.666,814
1581,65,1987-11-14,Female,Rp34.116.000,Rp69.560.000,Rp16.488.761,684
1332,68,1962-06-16,Male,Rp55.337.000,Rp112.825.000,Rp13.206.476,712
1648,69,1959-05-10,Female,Rp143.061.000,Rp291.691.000,Rp138.028.380,621
17,65,1949-07-10,Male,Rp28.007.000,Rp34.309.000,Rp6.306.857,759
349,61,1985-12-17,Female,Rp33.264.000,Rp67.826.000,Rp28.938.666,685
1200,64,1962-02-15,Male,Rp24.164.000,Rp38.315.000,Rp4.321.523,685
228,66,1972-01-29,Female,Rp24.357.000,Rp49.667.000,Rp13.868.380,623
484,64,1942-01-16,Female,Rp65.372.000,Rp104.723.000,Rp203.809,718
1099,65,2003-04-17,Male,Rp31.716.000,Rp64.665.000,Rp39.012.190,763
1480,64,1976-06-17,Male,Rp38.288.000,Rp78.067.000,Rp21.142.285,705
1449,63,1959-06-10,Male,Rp24.059.000,Rp44.095.000,Rp3.602.476,751
1417,68,1971-03-27,Female,Rp40.540.000,Rp82.655.000,Rp26.025.142,835
267,66,1964-03-29,Female,Rp21.342.000,Rp43.513.000,Rp6.510.666,765
373,63,1965-02-06,Male,Rp16.463.999,Rp33.572.000,Rp16.368.761,812
1772,70,1978-10-29,Male,Rp38.602.000,Rp78.706.000,Rp29.045.333,761
1418,69,2000-05-23,Female,Rp20.726.000,Rp42.267.000,Rp20.796.571,752
1774,69,1973-10-07,Male,Rp32.418.999,Rp66.099.999,Rp30.406.285,758
964,66,1977-12-10,Female,Rp34.954.000,Rp71.267.000,Rp25.086.095,689
72,66,1988-12-16,Male,Rp31.859.000,Rp64.958.000,Rp21.272.571,580
6,63,2006-06-05,Female,Rp42.981.000,Rp87.635.000,Rp33.185.714,782
1527,67,1959-11-19,Female,Rp38.878.000,Rp79.271.000,Rp29.516.000,578
1433,67,1952-03-16,Male,Rp39.823.000,Rp75.406.000,Rp5.212.000,581
1785,64,1985-10-15,Male,Rp19.901.000,Rp40.576.000,Rp12.566.857,607
1476,66,1996-03-31,Female,Rp34.386.000,Rp70.115.000,Rp26.326.857,716
455,69,1985-01-17,Female,Rp38.302.000,Rp78.099.000,Rp5.185.714,684
1553,62,2004-10-28,Male,Rp66.212.999,Rp135.000.000,Rp49.444.952,701
532,65,1999-01-06,Male,Rp37.308.000,Rp76.071.000,Rp18.995.619,775
1092,62,1971-05-27,Male,Rp36.793.000,Rp75.020.000,Rp27.500.761,720
1819,69,2005-08-12,Female,Rp27.363.000,Rp55.792.000,Rp17.681.523,672
528,65,1987-07-31,Male,Rp31.149.000,Rp63.510.000,Rp22.830.285,718
328,67,1980-03-06,Male,Rp27.955.000,Rp56.991.000,Rp19.582.666,700
1282,66,1991-03-22,Female,Rp31.742.000,Rp64.720.000,Rp12.632.000,695
783,61,1963-09-03,Male,Rp25.051.000,Rp46.708.000,Rp4.345.904,693
1325,66,2002-03-19,Female,Rp236.265.000,Rp481.711.000,Rp154.288.952,745
687,66,2005-11-30,Male,Rp27.902.000,Rp56.898.000,Rp29.760.761,725
1693,69,1989-04-05,Female,Rp56.955.000,Rp116.131.000,Rp25.463.809,702
1542,69,1979-12-17,Female,Rp42.755.000,Rp87.181.000,Rp10.172.761,731
36,63,1994-06-26,Male,Rp38.660.000,Rp78.830.000,Rp25.240.571,722
360,67,1982-04-06,Male,Rp35.612.000,Rp72.610.000,Rp15.314.285,791
555,63,1994-05-30,Male,Rp33.646.000,Rp68.603.000,Rp16.094.285,514
136,66,2007-04-14,Female,Rp49.637.000,Rp101.207.000,Rp20.633.333,695
603,67,1984-02-24,Female,Rp34.336.000,Rp70.015.000,Rp30.747.047,611
1794,58,1976-12-30,Male,Rp57.821.000,Rp117.890.000,Rp52.378.666,631
329,65,1955-03-30,Male,Rp33.249.000,Rp57.620.000,Rp4.912.380,701
1181,66,1964-04-07,Male,Rp39.694.000,Rp80.931.000,Rp10.500.000,810
598,63,1978-11-25,Male,Rp33.198.000,Rp67.693.000,Rp16.185.142,628
990,67,1935-01-29,Female,Rp25.848.000,Rp42.598.000,Rp599.809,737
1777,67,1978-05-09,Male,Rp48.046.000,Rp97.956.000,Rp28.630.285,741
998,67,2007-11-05,Male,Rp21.556.000,Rp43.941.000,Rp5.833.142,703
1872,65,1963-10-05,Male,Rp51.923.000,Rp105.860.000,Rp28.031.238,804
1743,75,2008-01-14,Female,Rp40.257.000,Rp82.082.000,Rp32.728.761,774
1000,73,2005-08-29,Female,Rp41.881.000,Rp85.391.000,Rp27.554.285,687
1708,66,2003-07-14,Male,Rp34.824.000,Rp71.004.000,Rp22.640.761,850
799,68,1991-07-21,Female,Rp24.258.000,Rp49.463.000,Rp17.279.238,686
144,67,1981-03-14,Female,Rp24.880.000,Rp50.726.000,Rp29.045.904,835
781,74,1995-09-19,Male,Rp26.155.000,Rp53.335.000,Rp13.493.142,602
1572,70,1985-07-14,Female,Rp14.567.000,Rp29.709.000,Rp13.128.190,658
793,60,1952-08-13,Female,Rp33.081.000,Rp66.828.000,Rp4.806.476,703
1681,72,2004-06-14,Male,Rp50.065.000,Rp102.076.000,Rp47.132.190,746
1179,71,1975-07-12,Female,Rp38.146.000,Rp77.775.000,Rp13.043.619,752
114,65,1978-12-13,Female,Rp26.504.000,Rp54.038.000,Rp271.047,725
271,65,1995-07-31,Female,Rp32.398.000,Rp66.056.000,Rp21.057.523,685
1107,69,1955-01-29,Female,Rp28.749.000,Rp63.570.000,Rp2.064.571,698
517,71,1992-11-29,Male,Rp18.472.000,Rp37.670.000,Rp5.703.619,811
624,66,1993-02-26,Male,Rp28.918.000,Rp58.961.000,Rp17.692.571,710
1215,68,1973-02-05,Female,Rp32.436.000,Rp66.135.999,Rp16.609.333,751
1992,72,1962-07-19,Female,Rp18.257.000,Rp37.225.000,Rp14.239.619,710
968,69,2004-09-09,Female,Rp22.681.000,Rp46.246.000,Rp14.566.666,722
19,68,1943-05-31,Female,Rp36.198.000,Rp54.763.000,Rp399.238,630
1605,67,1986-05-26,Male,Rp30.271.000,Rp61.718.000,Rp13.074.095,690
463,74,1993-05-03,Female,Rp30.978.000,Rp63.162.000,Rp0,719
1365,65,2008-02-16,Male,Rp41.974.000,Rp85.584.000,Rp27.764.190,751
809,66,1971-05-22,Female,Rp65.864.999,Rp134.300.000,Rp47.548.380,618
590,66,1988-06-27,Male,Rp26.984.000,Rp55.009.000,Rp11.686.476,724
1904,70,1957-02-28,Male,Rp23.841.000,Rp48.612.000,Rp2.994.285,757
545,67,1970-10-27,Male,Rp35.171.000,Rp71.714.000,Rp33.828.761,715
789,60,1982-11-03,Female,Rp38.310.000,Rp78.117.000,Rp25.083.619,690
742,67,1956-12-30,Female,Rp37.681.000,Rp79.631.000,Rp6.044.761,698
612,67,1937-09-04,Female,Rp29.747.000,Rp25.568.000,Rp199.428,838
536,62,2004-08-19,Male,Rp23.915.000,Rp48.760.000,Rp26.795.238,789
523,65,1998-06-04,Female,Rp29.618.000,Rp60.386.000,Rp8.377.523,773
928,66,1966-12-02,Female,Rp24.887.000,Rp50.752.000,Rp24.705.714,784
1642,66,1988-04-29,Female,Rp31.142.000,Rp63.497.000,Rp12.533.523,731
495,63,1976-08-21,Male,Rp29.260.000,Rp59.666.000,Rp23.639.809,831
166,64,1942-04-16,Female,Rp27.668.000,Rp40.115.000,Rp299.238,665
1277,65,1993-01-06,Male,Rp39.898.000,Rp81.350.000,Rp25.985.904,692
718,63,1977-08-13,Male,Rp22.379.000,Rp45.628.000,Rp16.825.904,655
1962,68,1991-09-06,Male,Rp71.087.000,Rp144.936.000,Rp46.905.333,712
133,65,1994-10-03,Female,Rp48.242.000,Rp98.364.000,Rp15.029.523,698
682,62,1967-10-02,Male,Rp27.106.000,Rp55.274.000,Rp18.213.904,724
795,58,1985-03-10,Female,Rp58.420.000,Rp119.115.000,Rp28.265.523,759
1849,66,1986-11-17,Female,Rp31.921.000,Rp65.087.000,Rp19.156.190,721
1732,60,1975-07-08,Female,Rp41.407.000,Rp84.428.000,Rp23.605.523,637
167,72,2000-01-09,Female,Rp29.273.000,Rp59.678.000,Rp0,743
1496,65,2005-09-19,Male,Rp37.513.000,Rp76.484.000,Rp51.179.047,713
853,67,1996-08-10,Female,Rp57.766.000,Rp117.785.000,Rp48.272.952,723
237,72,1983-08-30,Male,Rp45.082.000,Rp91.918.000,Rp29.657.142,563
769,66,1972-10-08,Female,Rp30.759.000,Rp62.719.000,Rp23.300.952,644
2,64,1977-08-05,Male,Rp21.120.000,Rp43.064.000,Rp24.162.666,673
313,68,1993-06-05,Female,Rp25.815.000,Rp52.637.000,Rp9.319.238,693
1624,74,2002-07-19,Male,Rp32.473.999,Rp66.212.000,Rp8.534.476,769
958,65,2007-09-22,Female,Rp25.752.000,Rp52.497.000,Rp11.282.666,705
989,66,1947-09-19,Male,Rp72.449.000,Rp178.103.000,Rp4.938.285,727
1562,65,1988-02-16,Female,Rp19.639.000,Rp40.047.000,Rp20.740.952,759
1983,67,1975-03-05,Male,Rp108.631.000,Rp221.482.000,Rp0,773
1091,66,1993-05-26,Female,Rp41.470.000,Rp84.553.000,Rp75.343.619,656
759,65,1965-12-28,Male,Rp57.367.000,Rp116.969.000,Rp11.185.333,687
779,69,1944-03-24,Female,Rp32.750.999,Rp51.258.000,Rp428.190,755
105,68,1971-08-11,Male,Rp28.920.000,Rp58.961.000,Rp0,742
1618,66,1972-12-10,Male,Rp54.360.000,Rp110.825.000,Rp46.517.333,682
1168,68,1974-10-22,Male,Rp84.397.000,Rp172.077.000,Rp72.436.761,505
1237,66,1979-09-30,Female,Rp24.743.000,Rp50.443.000,Rp14.099.809,717
699,68,1984-02-24,Male,Rp35.001.000,Rp71.350.000,Rp20.429.333,698
646,65,1987-12-10,Female,Rp33.580.000,Rp68.462.000,Rp21.827.619,786
499,66,2002-09-08,Male,Rp29.066.000,Rp59.260.000,Rp421.904,742
1403,61,1951-11-24,Male,Rp40.695.000,Rp38.511.000,Rp6.720.761,753
631,65,1942-05-07,Female,Rp26.783.000,Rp53.049.000,Rp659.238,682
1070,65,1964-11-16,Male,Rp39.656.000,Rp80.847.000,Rp17.485.904,745
291,66,1962-01-17,Female,Rp31.094.000,Rp63.399.000,Rp18.736.761,793
738,67,1968-10-27,Female,Rp49.231.000,Rp100.375.000,Rp39.368.761,707
142,68,1966-11-26,Female,Rp39.851.000,Rp81.255.000,Rp23.203.809,675
1375,70,2002-04-13,Female,Rp55.094.000,Rp112.325.000,Rp18.121.142,717
459,70,1960-05-07,Male,Rp19.435.000,Rp39.628.000,Rp25.102.476,734
281,65,2002-02-02,Male,Rp29.665.000,Rp60.483.000,Rp10.666.476,684
498,61,2005-06-12,Male,Rp35.842.000,Rp73.084.000,Rp27.220.190,660
55,68,1964-03-10,Female,Rp34.312.000,Rp69.951.000,Rp25.561.523,717
1370,66,1964-01-05,Female,Rp40.714.000,Rp83.013.000,Rp32.643.809,709
897,64,1995-08-31,Female,Rp20.770.000,Rp42.357.000,Rp9.961.523,501
262,60,2008-02-01,Male,Rp25.112.000,Rp51.204.000,Rp14.324.190,734
1781,53,1996-03-05,Male,Rp27.741.000,Rp56.562.000,Rp13.615.619,708
457,65,1991-10-18,Female,Rp27.955.000,Rp56.992.000,Rp16.941.904,705
160,68,1981-10-18,Male,Rp29.218.000,Rp59.567.000,Rp20.804.571,796
1655,63,1968-12-20,Male,Rp26.820.000,Rp54.689.000,Rp38.048.380,830
984,66,1962-03-23,Female,Rp25.339.000,Rp51.664.000,Rp24.145.904,850
1329,68,2001-03-28,Female,Rp21.556.000,Rp43.949.000,Rp6.035.809,720
1535,64,1966-08-21,Male,Rp25.631.000,Rp52.265.000,Rp19.671.428,590
1220,62,2003-04-07,Female,Rp26.819.000,Rp54.683.000,Rp16.087.428,641
833,65,2004-11-03,Female,Rp34.247.000,Rp69.822.000,Rp11.132.761,683
295,69,1972-11-15,Male,Rp23.125.000,Rp47.155.000,Rp17.969.714,681
1434,67,1963-10-22,Male,Rp31.466.000,Rp64.158.000,Rp18.303.428,717
208,66,1988-07-09,Female,Rp52.132.000,Rp106.295.000,Rp22.907.428,804
1909,66,1969-05-02,Male,Rp20.400.000,Rp41.594.000,Rp15.846.285,696
1356,70,1942-01-15,Male,Rp30.119.000,Rp41.855.000,Rp409.523,733
265,70,1981-10-22,Female,Rp35.011.000,Rp71.385.000,Rp30.348.571,713
1947,66,1938-04-14,Male,Rp22.060.000,Rp43.886.000,Rp378.095,765
1089,75,1994-09-06,Female,Rp39.630.000,Rp80.805.000,Rp41.983.809,729
1790,69,2004-03-31,Male,Rp87.572.000,Rp178.547.000,Rp50.711.238,660
1999,69,2006-12-30,Male,Rp26.271.000,Rp53.556.000,Rp0,683
614,66,1941-09-19,Female,Rp32.274.000,Rp25.779.000,Rp858.666,779
814,65,1954-01-03,Male,Rp24.034.000,Rp25.578.000,Rp4.305.904,748
175,63,1992-06-02,Female,Rp41.622.000,Rp84.869.000,Rp49.598.285,675
305,65,1974-10-18,Male,Rp22.617.000,Rp46.110.000,Rp6.342.095,755
1225,70,1971-11-28,Male,Rp48.355.000,Rp98.591.000,Rp25.752.761,850
1405,71,1980-04-14,Male,Rp37.515.000,Rp76.497.000,Rp11.151.809,777
1478,66,1986-10-12,Female,Rp34.250.000,Rp69.830.000,Rp17.332.000,849
1920,66,1961-07-07,Male,Rp24.045.000,Rp49.022.000,Rp15.517.904,713
241,67,1967-04-05,Female,Rp23.549.000,Rp48.019.000,Rp4.945.714,737
331,68,1991-06-03,Male,Rp23.016.000,Rp46.924.000,Rp5.010.095,732
8,69,2004-08-20,Male,Rp29.624.000,Rp60.402.000,Rp9.985.714,699
1354,59,1991-04-15,Male,Rp25.652.000,Rp52.304.000,Rp14.408.761,692
